index,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,longitude,latitude
59119,MA0101202212A0100677,그레이,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500102460004,1,대지,246,4.0,대전광역시 중구 대흥동 246-4,301404295356.0,대전광역시 중구 보문로254번길,49.0,,3014010500102460004015300,,대전광역시 중구 보문로254번길 49,301804,34915,,2,,127.424765316032,36.3262693272804,127.424763051548,36.3262738608624
59132,MA0101202212A0092426,컴포즈커피서대전네,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101530001,1,대지,153,1.0,대전광역시 중구 오류동 153-1,301404295018.0,대전광역시 중구 계룡로874번길,13.0,,3014011300101530001025169,,대전광역시 중구 계룡로874번길 13,301828,34909,,1,,127.410410225278,36.3230990698355,127.410403994989,36.3231053792768
59154,MA0101202212A0081483,복돼지,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500102130001,1,대지,213,1.0,대전광역시 중구 유천동 213-1,301403165035.0,대전광역시 중구 유천로,58.0,,3014011500102130001028269,,대전광역시 중구 유천로 58,301836,34966,,1,,127.397921822496,36.3177464597797,127.397914404354,36.3177501782351
59163,MA0101202212A0008697,뜨개질카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140640,부사동,3014011100,부사동,3014011100101300013,1,대지,130,13.0,대전광역시 중구 부사동 130-13,301403164032.0,대전광역시 중구 보문로,70.0,1.0,3014011100101300013021361,,대전광역시 중구 보문로 70-1,301815,35023,,1,,127.433267023494,36.3134760538851,127.433257389413,36.3134771982337
59201,MA0101202212A0034075,동경식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103730001,1,대지,373,1.0,대전광역시 중구 문창동 373-1,301403164032.0,대전광역시 중구 보문로,39.0,,3014010600103730001030250,,대전광역시 중구 보문로 39,301810,35033,,1,,127.436596004286,36.3135729018356,127.436590557428,36.3135759164548
59210,MA0101202212A0070122,홈런갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100660002,1,대지,66,2.0,대전광역시 중구 은행동 66-2,301403165007.0,대전광역시 중구 대전천서로,441.0,,3014010100100660002009440,,대전광역시 중구 대전천서로 441,301839,34923,,1,,127.429740785723,36.3282308647517,127.42973641629,36.3282336259238
59217,MA0101202212A0063460,유성갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140550,목동,3014010300,목동,3014010300100040004,1,대지,4,4.0,대전광역시 중구 목동 4-4,301402010003.0,대전광역시 중구 동서대로,1391.0,6.0,3014010300100040004018097,,대전광역시 중구 동서대로 1391-6,301807,34815,,1,,127.411525177417,36.3333067547562,127.411555078197,36.3332953587274
59227,MA0101202212A0052365,디그리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101620005,1,대지,162,5.0,대전광역시 중구 오류동 162-5,301403000095.0,대전광역시 중구 계백로,1701.0,21.0,3014011300101620005025493,,대전광역시 중구 계백로 1701-21,301828,34909,,,,127.408077387792,36.3223034497,127.408074746213,36.3223038255222
59230,MA0101202212A0072835,소원짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140630,대사동,3014011000,대사동,3014011000102480236,1,대지,248,236.0,대전광역시 중구 대사동 248-236,301404295026.0,대전광역시 중구 계룡로921번길,38.0,,3014011000102480236013126,,대전광역시 중구 계룡로921번길 38,301846,34946,,1,,127.417503950691,36.3217098648849,127.417500716661,36.3217092095837
59243,MA0101202212A0051251,바이브라콜1,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500102060001,1,대지,206,1.0,대전광역시 중구 대흥동 206-1,301404295565.0,대전광역시 중구 중앙로130번길,14.0,,3014010500102060001012830,,대전광역시 중구 중앙로130번길 14,301802,34913,,1,,127.424456386653,36.3273853957202,127.42445256912,36.3273853941697
59261,MA0101202212A0097856,신세계,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100010192,1,대지,1,192.0,대전광역시 중구 문화동 1-192,301403010006.0,대전광역시 중구 대흥로,9.0,,3014011600100010192011477,,대전광역시 중구 대흥로 9,301812,34944,,1,,127.415122493615,36.3214548979191,127.415120886123,36.3214548947608
59270,MA0101202212A0038163,88제육대전,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105050003,1,대지,505,3.0,대전광역시 중구 대흥동 505-3,301403164032.0,대전광역시 중구 보문로,253.0,15.0,3014010500105050003012096,,대전광역시 중구 보문로 253-15,301805,34940,,1,,127.421445007826,36.3249284586703,127.421435964513,36.324920534588
59284,MA0101202212A0083215,고기명작,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101540001,1,대지,154,1.0,대전광역시 중구 오류동 154-1,301404295020.0,대전광역시 중구 계룡로882번길,19.0,,3014011300101540001026348,,대전광역시 중구 계룡로882번길 19,301828,34909,,1,,127.410570622002,36.3225050329562,127.410561133605,36.3225115039695
59301,MA0101202301A0084489,뉴브라더짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500102130031,1,대지,213,31.0,대전광역시 중구 유천동 213-31,301403165035.0,대전광역시 중구 유천로,56.0,,3014011500102130031009439,,대전광역시 중구 유천로 56,301836,34966,,1,,127.397956062712,36.3176384816808,127.397948163041,36.3176440871684
59314,MA0101202301A0057858,더꼬치다대전,중구점,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56199,간이 음식 포장 판매 전문점,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500101980008,1,대지,198,8.0,대전광역시 중구 유천동 198-8,301403010023.0,대전광역시 중구 평촌로,100.0,,3014011500101980001024756,,대전광역시 중구 평촌로 100,301842,34897,,,,127.398464204018,36.3225258373905,127.397607023379,36.3222158219534
59324,MA0101202301A0082765,오빠곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400100670014,1,대지,67,14.0,대전광역시 중구 중촌동 67-14,301403165030.0,대전광역시 중구 어덕마을로,166.0,,3014010400100670014003368,,대전광역시 중구 어덕마을로 166,301840,34803,,1,,127.410783637788,36.3430276114354,127.410781675899,36.3430345030729
59329,MA0101202301A0018627,빽보이피자대전,중구점,I2,음식,I210,기타 간이,I21003,피자,I56123,서양식 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101630099,1,대지,163,99.0,대전광역시 중구 선화동 163-99,301403165023.0,대전광역시 중구 선화서로,112.0,,3014010200101630099017554,,대전광역시 중구 선화서로 112,301825,34843,,1,,127.415333987349,36.3333975468772,127.415330631373,36.3334050383852
59337,MA0101202301A0069598,따뜻한밥한상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100010189,1,대지,1,189.0,대전광역시 중구 문화동 1-189,301404295571.0,대전광역시 중구 중앙로16번길,31.0,,3014011600100010189012673,,대전광역시 중구 중앙로16번길 31,301812,34944,,1,,127.414733043867,36.3214079290664,127.414733339589,36.321411721818
59353,MA0101202301A0068735,훈제오돼야,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500101800007,1,대지,180,7.0,대전광역시 중구 유천동 180-7,301404295044.0,대전광역시 중구 계백로1618번길,42.0,,3014011500101800007026988,,대전광역시 중구 계백로1618번길 42,301833,34967,,1,,127.400209507932,36.3171360939693,127.400206239991,36.3171396383617
59358,MA0101202301A0084583,오우덴,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500104910010,1,대지,491,10.0,대전광역시 중구 대흥동 491-10,301404295563.0,대전광역시 중구 중앙로122번길,20.0,,3014010500104910010017393,,대전광역시 중구 중앙로122번길 20,301803,34912,,2,,127.423747626469,36.3268322157983,127.42374418429,36.326838099542
59364,MA0101202301A0075235,예산잔치국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800103440006,1,대지,344,6.0,대전광역시 중구 사정동 344-6,301403010010.0,대전광역시 중구 산서로,81.0,15.0,3014011800103440006029328,,대전광역시 중구 산서로 81-15,301819,35057,,1,,127.390125736047,36.2949231933385,127.390116943092,36.2949239051879
59365,MA0101202301A0066797,팬텀팬피그,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100520013,1,대지,52,13.0,대전광역시 중구 은행동 52-13,301404295570.0,대전광역시 중구 중앙로164번길,21.0,9.0,3014010100100520013031554,,대전광역시 중구 중앙로164번길 21-9,301839,34922,,1,,127.428657397173,36.328640268236,127.428652574897,36.3286455706208
59388,MA0106202301A0010018,비케이알버거킹대전용두DT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140655,용두동,3014011200,용두동,3014011200100290005,1,대지,29,5.0,대전광역시 중구 용두동 29-5,301403010024.0,대전광역시 중구 계룡로,853.0,,3014011200100290005011366,,대전광역시 중구 계룡로 853,301831,34857,,,,127.409927389545,36.3250974716078,127.409922559442,36.3251029602163
59409,MA0106202301A0881502,삼주외식산업월드피아점,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800101420000,1,대지,142,,대전광역시 중구 사정동 142,301403165020.0,대전광역시 중구 사정공원로,70.0,,3014011800100500001031099,대전동물원,대전광역시 중구 사정공원로 70,301817,35073,,1,,127.39866637501,36.2874950157842,127.398503895122,36.287499244271
59476,MA0106202301A0799509,블루포트충남대의대점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100060000,1,대지,6,,대전광역시 중구 문화동 6,301403165047.0,대전광역시 중구 문화로,266.0,,3014011000106420000020797,충남대학교의과대학,대전광역시 중구 문화로 266,301747,35015,,1,,127.413768798382,36.3163201253187,127.413800712178,36.3163192395868
59574,MA0106202301A0872609,한국맥도날드대전센트럴에스케이,디티점,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105220001,1,대지,522,1.0,대전광역시 중구 대흥동 522-1,301403164033.0,대전광역시 중구 중앙로,64.0,,3014010500105220001000001,,대전광역시 중구 중앙로 64,301804,34940,,,,127.419057318496,36.3239975986941,127.419048103895,36.3239981936622
59575,MA0106202301A0872611,한국맥도날드대전센트럴skDT점,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105220001,1,대지,522,1.0,대전광역시 중구 대흥동 522-1,301403164033.0,대전광역시 중구 중앙로,64.0,,3014010500105220001000001,,대전광역시 중구 중앙로 64,301804,34940,,1,,127.419057318496,36.3239975986941,127.419048103895,36.3239981936622
59576,MA0106202301A0872610,한국맥도날드대전센트럴SK,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105220001,1,대지,522,1.0,대전광역시 중구 대흥동 522-1,301403164033.0,대전광역시 중구 중앙로,64.0,,3014010500105220001000001,,대전광역시 중구 중앙로 64,301804,34940,,,,127.419057318496,36.3239975986941,127.419048103895,36.3239981936622
59621,MA0101202301A0065759,아이린,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800101420000,1,대지,142,,대전광역시 중구 사정동 142,301403165020.0,대전광역시 중구 사정공원로,70.0,,3014011800100500001031099,대전동물원,대전광역시 중구 사정공원로 70,301817,35073,,1,,127.39866637501,36.2874950157842,127.398503895122,36.287499244271
59654,MA0101202301A0027651,박휴,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103130029,1,대지,313,29.0,대전광역시 중구 유천동 313-29,301404295617.0,대전광역시 중구 태평로26번길,37.0,,3014011500103130029026843,,대전광역시 중구 태평로26번길 37,301835,34887,,1,,127.394420439045,36.3197656084393,127.39441070842,36.3197697974923
59665,MA0101202301A0057073,청춘무한리필조개구이부사,오거리점,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140640,부사동,3014011100,부사동,3014011100101290008,1,대지,129,8.0,대전광역시 중구 부사동 129-8,301403010004.0,대전광역시 중구 대종로,311.0,,3014011100101290008021354,,대전광역시 중구 대종로 311,301815,35023,,2,,127.43430218448,36.3135440446101,127.43429024849,36.313551943082
59676,MA0101202301A0033368,디저트테이블냠냠,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101870031,1,대지,187,31.0,대전광역시 중구 오류동 187-31,301402010003.0,대전광역시 중구 동서대로,1308.0,,3014011300101870031023482,,대전광역시 중구 동서대로 1308,301827,34903,,1,,127.404836017825,36.3282176048945,127.404829706129,36.3282209097187
59691,MA0101202301A0078898,하나분식,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103620009,1,대지,362,9.0,대전광역시 중구 문창동 362-9,301403165010.0,대전광역시 중구 문창로,8.0,,3014010600103620009006869,,대전광역시 중구 문창로 8,301810,35031,,1,,127.436400210969,36.314473235891,127.43639547845,36.3144763654081
59715,MA0106202301A2161425,리퍼브14중구지점,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101780007,1,대지,178,7.0,대전광역시 중구 오류동 178-7,301404295015.0,대전광역시 중구 계룡로830번길,44.0,,3014011300101780007032034,,대전광역시 중구 계룡로830번길 44,301829,34904,,1,,127.405433800921,36.3257691703514,127.405431568951,36.3257719019744
59733,MA0106202301A2131744,고베규카츠대전,은행점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100101520000,1,대지,152,,대전광역시 중구 은행동 152,301404295158.0,대전광역시 중구 대종로480번길,7.0,,3014010100101520000013456,,대전광역시 중구 대종로480번길 7,301839,34921,,2,,127.427027595109,36.3276140494217,127.427017923604,36.3276179523372
59828,MA0106202301A1142301,투썸플레이스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100010016,1,대지,1,16.0,대전광역시 중구 문화동 1-16,301403000095.0,대전광역시 중구 계백로,1700.0,,3014011600100010226010055,세이백화점,대전광역시 중구 계백로 1700,301710,34956,,6,,127.40880280715,36.3206307062252,127.408799114142,36.3206307458962
59833,MA0106202301A0403491,해이커피유안타증권점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200100830011,1,대지,83,11.0,대전광역시 중구 선화동 83-11,301403010004.0,대전광역시 중구 대종로,540.0,,3014010200100830011015288,유안타증권,대전광역시 중구 대종로 540,301735,34831,,1,,127.422832268837,36.3316404958459,127.422830753089,36.3316452371659
59891,MA0101202302A0033617,노군꼬치,,I2,음식,I211,주점,I21104,요리 주점,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500102480000,1,대지,248,,대전광역시 중구 대흥동 248,301404295565.0,대전광역시 중구 중앙로130번길,40.0,,3014010500102480000013844,,대전광역시 중구 중앙로130번길 40,301804,34915,,1,,127.425043090644,36.3263607891541,127.425042312822,36.3263667707802
59909,MA0101202302A0011894,이모네소머리국밥,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500102090121,1,대지,209,121.0,대전광역시 중구 유천동 209-121,301403000095.0,대전광역시 중구 계백로,1591.0,,3014011500102090121029529,,대전광역시 중구 계백로 1591,301842,34891,,,,127.396646739718,36.3184610346117,127.396646759993,36.3184621774137
59918,MA0101202302A0015630,무지개,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103250031,1,대지,325,31.0,대전광역시 중구 유천동 325-31,301404295613.0,대전광역시 중구 태평로14번길,21.0,38.0,3014011500103250031011301,,대전광역시 중구 태평로14번길 21-38,301835,34891,,1,,127.392934720148,36.3189108939948,127.392932103398,36.3189108867379
59924,MA0101202302A0033963,그림제작소대전,은행점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500101460001,1,대지,146,1.0,대전광역시 중구 대흥동 146-1,301404295206.0,대전광역시 중구 대흥로165번길,47.0,,3014010500101460001014215,,대전광역시 중구 대흥로165번길 47,301802,34925,,3,,127.428892583051,36.3269380211477,127.428886040098,36.3269437620121
59968,MA0101202302A0007314,오마니동방순대,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103290029,1,대지,329,29.0,대전광역시 중구 유천동 329-29,301404295544.0,대전광역시 중구 유천로47번길,122.0,,3014011500103290029013062,,대전광역시 중구 유천로47번길 122,301837,34977,,1,,127.391424663872,36.3154604247163,127.391417426328,36.3154633468791
60005,MA0101202302A0065605,열천지힐링카페,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,30,대전광역시,30140,중구,30140690,태평2동,3014011400,태평동,3014011400103950001,1,대지,395,1.0,대전광역시 중구 태평동 395-1,301403165041.0,대전광역시 중구 태평로,71.0,,3014011400103950001028399,삼부프라자,대전광역시 중구 태평로 71,301713,34885,,2,,127.393401847791,36.3233023711898,127.393401285981,36.3233039427153
